date,PRECTOT,PS,T2M,T2MDEW,T2MWET,TS,QV2M
27/10/2014,0,0.22,-4.43,-5.64,-5.64,-2.86,-3.49
28/10/2014,1.74,0.15,-1.3,0.88,0.88,-1.75,0.63
29/10/2014,-0.58,-0.31,-0.58,-1.53,-1.53,-0.66,-0.94
30/10/2014,-4.06,0.09,-4.2,-7.98,-7.97,-4.32,-4.36
31/10/2014,3.28,-0.12,5.32,7.82,7.82,5.01,4.58
01/11/2014,-0.76,0.87,-5.38,-5.01,-4.98,-4.88,-1.74
02/11/2014,0.38,-0.26,6.3,6.55,6.53,5.87,2.19
03/11/2014,0,-0.45,2.82,1.22,1.17,2.92,0.36
04/11/2014,0,-0.32,-0.82,1.55,1.56,-0.89,0.6
05/11/2014,0.19,0.07,0.67,5.21,5.2,0.69,2.73
06/11/2014,1.08,-0.14,-2.84,-9.6,-9.57,-2.5,-4.23
07/11/2014,-2.73,0.37,-7.11,-7.65,-7.63,-7.13,-3.56
08/11/2014,1.46,-0.33,8.9,10.01,10,8.16,4.4
09/11/2014,0,0.33,-1.53,1.24,1.21,-1.34,0.44
10/11/2014,0,-0.03,-0.45,-3.14,-3.12,-0.03,-1.12
11/11/2014,0,0,2.29,6.2,6.19,2.41,2.78
12/11/2014,0.04,0.42,-3.74,-8.09,-8.07,-3.36,-3.74
13/11/2014,0.14,0.01,-7.4,-8.77,-8.68,-8.03,-2.57
14/11/2014,-0.4,-0.19,5.89,6.71,6.82,6.04,2.89
15/11/2014,0.22,-0.24,5.9,9.09,8.68,5.3,1.77
16/11/2014,16.32,-0.76,3.18,6.61,6.7,4.12,3.16
17/11/2014,8.34,0.72,-9.32,-14.9,-14.76,-9.9,-5.35
18/11/2014,-65.64,1.31,-5.77,-8.01,-7.78,-5.98,-2.27
19/11/2014,40.98,-1.36,12.22,16.01,15.57,12.48,4.39
20/11/2014,0,-0.22,2.38,4.67,4.74,1.43,1.66
21/11/2014,0,0.57,-2.47,-5.61,-5.51,-1.27,-1.37
22/11/2014,0.54,-0.46,-2.47,-2.55,-2.53,-1.3,-0.58
23/11/2014,19.59,-1.45,4.08,7.87,7.85,2.62,4.38
24/11/2014,-40.32,2.05,-5.21,-11.89,-11.88,-5.06,-7.05
25/11/2014,19.72,0.44,-6.27,-5.29,-5.28,-6.15,-2.18
26/11/2014,0.46,-0.69,4.17,5.88,5.9,4.05,3.48
27/11/2014,0.01,0.58,0.2,2.78,2.74,0.14,0.81
28/11/2014,0,-0.64,1.12,-3.58,-3.51,0.88,-0.87
29/11/2014,0,-0.53,5.43,10.25,10.11,5.97,3.06
30/11/2014,0,0.53,0.65,0.14,0.21,0.38,0.58
01/12/2014,0,0.2,-2.36,-4.99,-4.98,-3.11,-1.79
02/12/2014,0.01,-0.49,-2.69,-3.11,-3.11,-2.55,-1.65
03/12/2014,-0.02,0.15,0.05,3.78,3.78,1.5,2.15
04/12/2014,0.07,0.03,1.88,-1.52,-1.52,1.23,-0.85
05/12/2014,3.32,0.11,-2.33,-0.28,-0.28,-2.22,-0.17
06/12/2014,6.98,-0.16,-0.61,-1.67,-1.67,-0.91,-0.77
07/12/2014,-24.1,0.35,-4.62,-7.21,-7.2,-4.45,-4.07
08/12/2014,13.68,-0.34,5.03,6.66,6.65,4.04,3.88
09/12/2014,0.06,-0.16,-0.54,1.53,1.52,1.02,0.54
10/12/2014,0,0.37,-2.58,-2.99,-2.96,-3.18,-0.96
11/12/2014,0,-0.05,3.59,2.46,2.44,3.46,0.83
12/12/2014,0,0.17,1.63,0.59,0.6,1.53,0.17
13/12/2014,0,-0.45,-0.63,2.43,2.41,-0.47,0.78
14/12/2014,0,-0.18,0.18,-0.65,-0.66,-0.19,-0.24
15/12/2014,1.11,0.1,2.52,1.64,1.66,3.05,0.97
16/12/2014,-0.75,0.53,-3.27,-4.12,-4.11,-3.54,-1.76
17/12/2014,-1.83,0.15,-4.65,-2.79,-2.81,-4.39,-1.36
18/12/2014,2.07,-0.54,4.78,2.39,2.42,4.47,1.26
19/12/2014,5.11,0.11,-0.2,2.26,2.22,-0.02,0.73
20/12/2014,-9.56,0.02,1.48,1.59,1.61,1.39,0.64
21/12/2014,1.41,-0.16,-0.97,-1.52,-1.52,-1.06,-0.47
22/12/2014,16.61,-0.64,2.79,2.74,2.74,2.91,1.62
23/12/2014,13.25,0.36,1.19,1.13,1.13,1.04,1.05
24/12/2014,-46.76,0.58,-8.28,-10.94,-10.94,-8.11,-6.5
25/12/2014,-2.93,1.33,-3.13,-2.1,-2.09,-3.68,-0.76
26/12/2014,22.29,-1.24,7.65,9.68,9.66,8.61,4.65
27/12/2014,53.25,-0.38,1.83,2.61,2.62,1.51,1.24
28/12/2014,-88.12,-0.31,1.05,-0.04,-0.04,0.84,0.48
29/12/2014,16.86,0.61,-5.9,-7.31,-7.31,-5.72,-4.07
30/12/2014,17.56,0.6,-2.59,-3.16,-3.15,-2.67,-0.91
31/12/2014,0.41,-0.46,1.6,3.63,3.62,1.58,1.78
01/01/2015,7.17,-0.58,5.83,4.63,4.63,5.88,1.61
02/01/2015,-3.22,0,1.1,3.9,3.89,0.97,1.71
03/01/2015,9.02,-0.23,2.77,0.53,0.54,2.8,1.71
04/01/2015,-5.66,1.1,-11.53,-13.38,-13.38,-11.57,-8.15
05/01/2015,-38.61,0.37,-3.39,-4.22,-4.16,-3.42,-0.34
06/01/2015,31.32,-1.42,8.93,13.01,12.91,8.59,4.85
07/01/2015,0,0.8,-4.35,-7.6,-7.38,-3.13,-1.75
08/01/2015,0,-0.08,-0.74,-1.02,-0.85,-1.42,0.05
09/01/2015,0,-0.65,8.25,13.3,12.52,8.09,2.19
10/01/2015,0,0.71,-2.85,-7.09,-6.62,-3.15,-1.1
11/01/2015,0.02,-0.64,2.77,8.33,8.14,3.45,2.1
12/01/2015,0.88,-0.27,3.26,0.48,0.62,2.91,1.38
13/01/2015,-1.8,0.9,-11.08,-14.11,-14.09,-10.92,-6.08
14/01/2015,0.89,-0.33,2.53,4.26,4.24,2.48,2.16
15/01/2015,1.91,-0.12,-0.55,0.83,0.84,-0.65,0.31
16/01/2015,-3.79,0.31,3.41,-1.47,-1.45,2.8,-0.42
17/01/2015,1.87,-0.38,1.17,5.12,5.09,2.15,1.57
18/01/2015,0.02,0.18,-0.63,-1.73,-1.72,-1.27,-0.55
19/01/2015,0,-0.08,-2.46,-1.38,-1.38,-2,-0.39
20/01/2015,0,-0.21,3.68,3.99,3.98,3.73,1.52
21/01/2015,0,0.72,-3.79,-5.15,-5.14,-3.86,-2.14
22/01/2015,3.5,-0.01,-0.49,-0.06,-0.06,-0.55,0.05
23/01/2015,25.76,-1.47,1.81,4.26,4.26,1.73,1.89
24/01/2015,-61.85,1.44,-4.92,-9.77,-9.75,-4.8,-3.93
25/01/2015,33.61,-0.68,7.32,10.03,9.99,7.16,3.74
26/01/2015,-2.15,0.6,-4.8,-5.44,-5.4,-4.81,-1.98
27/01/2015,1.07,-0.01,2.15,3.1,3.07,2.26,1.09
28/01/2015,0.06,0.45,-0.38,-2.66,-2.63,-0.81,-0.84
29/01/2015,0,-0.84,4.47,7.72,7.68,5.22,2.89
30/01/2015,0,0.63,-8.24,-12.16,-12.11,-8.61,-4.7
31/01/2015,0,-0.62,2.9,6.08,6.04,2.97,2.42
01/02/2015,12.78,-0.88,6.63,9.42,9.4,6.43,3.82
02/02/2015,-20.34,1.51,-12.52,-19.74,-19.67,-12.29,-7.93
03/02/2015,2.34,0.13,4.92,8.6,8.57,4.53,3.48
04/02/2015,5.52,-1.14,5.55,6.26,6.22,5.1,1.78
05/02/2015,-0.55,0.66,-4.93,-6.92,-6.86,-3.22,-1.87
06/02/2015,0.2,0.31,1.25,-0.3,-0.29,-1.24,-0.01
07/02/2015,0.05,-0.89,2.82,8.93,8.82,5.77,2.4
08/02/2015,0.06,-0.21,2.42,1.74,1.79,1.16,1.5
09/02/2015,1.55,0.15,-2.92,-6.33,-6.31,-3.22,-2.42
10/02/2015,-3.26,0.92,-11.16,-12.24,-12.22,-10.83,-5.24
11/02/2015,1.63,-0.2,10.73,13.88,13.84,10.57,5.5
12/02/2015,0.02,0.24,-4.22,-7.85,-7.77,-4.38,-2.4
13/02/2015,0,-0.17,-0.43,1.08,1.09,-0.29,0.45
14/02/2015,0,-0.77,7.87,10.76,10.58,7.83,2.93
15/02/2015,0,0.81,-8.49,-13.8,-13.53,-8.36,-3.83
16/02/2015,22.03,-1.39,8.71,17.11,16.78,8.43,5.4
17/02/2015,-43.37,1.44,-12.75,-20.31,-20.08,-12.34,-7.15
18/02/2015,20.65,0.1,6.41,8.14,8.11,6.05,3.2
19/02/2015,0.69,0.2,-1.92,-2.84,-2.56,-1.66,-0.38
20/02/2015,0.01,-0.88,6.18,8.28,7.74,5.97,1.37
21/02/2015,8.42,-0.52,5.8,9.04,9.1,5.63,3.35
22/02/2015,9.54,0.77,-5.31,-7.08,-6.92,-5.2,-1.67
23/02/2015,-31.89,0.48,-11.01,-15.9,-15.87,-10.49,-6.66
24/02/2015,3.83,-1.15,5.43,9.17,9.15,5.02,4.06
25/02/2015,36.53,-0.21,0.63,1.81,1.79,0.54,0.52
26/02/2015,-55.21,1.41,0.57,-2.15,-2.12,0.58,-0.63
27/02/2015,28.71,0.64,1.51,-0.03,-0.02,1.75,0
28/02/2015,0.22,-1.05,4.51,6.87,6.83,4.36,2.17
01/03/2015,0.45,-0.42,-1.32,0.82,0.83,-1.26,0.69
02/03/2015,2.12,-0.09,-1.22,-3.42,-3.41,-1.51,-1.02
03/03/2015,-3.73,-0.21,0.87,0.94,0.94,1.2,1.14
04/03/2015,0.23,0.12,-1.76,-2.45,-2.45,-1.88,-1.62
05/03/2015,5.78,1.17,-15.31,-15.68,-15.66,-15.18,-7.84
06/03/2015,-11.76,0.1,9.15,7.19,7.24,9.27,4.22
07/03/2015,6.75,-0.98,9.56,9.48,9.39,7.68,3.21
08/03/2015,0.03,-0.33,-0.29,3.55,3.52,1.31,1.3
09/03/2015,3.55,0.04,-2.74,1.81,1.84,-1.25,1.51
10/03/2015,2.85,0.16,2.68,-1.59,-1.57,1.18,0.63
11/03/2015,0.29,0.59,-4.42,-5.66,-5.66,-4.54,-3.77
12/03/2015,-19.6,-0.14,-1.05,-0.76,-0.76,-0.64,-0.51
13/03/2015,12.47,-0.38,-3.03,-3.15,-3.15,-3.22,-2.16
14/03/2015,-2.64,-0.07,6.72,5.29,5.29,6.74,3.65
15/03/2015,2.64,0.74,-3.63,-3.94,-3.94,-3.96,-2.61
16/03/2015,0.4,-0.63,-0.09,0.47,0.47,0.08,0.5
17/03/2015,0.01,-0.24,2.47,6.03,6.03,2.91,3.63
18/03/2015,3.97,0.41,-2.01,-5.24,-5.24,-2.47,-3.28
19/03/2015,-6.17,-0.09,0.85,2.19,2.19,1.08,1.41
20/03/2015,2.13,0.28,-1.84,-0.86,-0.86,-2,-0.52
21/03/2015,-0.63,-0.1,-0.75,-3.57,-3.57,-0.43,-2.52
22/03/2015,16.11,-0.62,1.51,4.2,4.2,1.18,3.02
23/03/2015,-31.58,0.7,-0.8,-3.31,-3.31,-0.87,-2.36
24/03/2015,15.96,0.15,1.8,2.58,2.58,2.02,1.74
25/03/2015,0.18,-0.4,1.82,1.57,1.57,1.78,0.99
26/03/2015,10.29,-0.56,-2.48,-0.44,-0.44,-2.64,-0.05
27/03/2015,-16.63,0.91,-8.04,-13.01,-12.99,-7.68,-7.33
28/03/2015,2.48,0.59,4.63,7.82,7.82,4.45,4.96
29/03/2015,3.89,-0.71,7.13,7.61,7.57,7.04,2.74
30/03/2015,6.8,-0.65,3.68,4.38,4.38,2.19,2.22
31/03/2015,-8.61,0.12,-6.89,-5.13,-5.11,-4.52,-1.53
01/04/2015,-1.92,0.41,1.89,-1.43,-1.43,1.19,-1.1
02/04/2015,3.83,0.22,-3.22,-2.36,-2.36,-3.18,-1.64
03/04/2015,-0.71,-0.49,2.08,0.47,0.48,1.95,0.42
04/04/2015,7.01,0.72,-7.7,-8.11,-8.12,-7.68,-4.68
05/04/2015,-13.55,-0.58,6.58,10.26,10.25,6.5,5.81
06/04/2015,22.56,-0.02,4.43,5.4,5.41,4.4,3.61
07/04/2015,-30.09,0.12,-2.27,-7.34,-7.34,-2.33,-4.71
08/04/2015,13.96,-0.16,-1.31,1.03,1.03,-1.14,0.96
09/04/2015,2.18,0.03,-1.04,-0.34,-0.34,-1.11,-0.25
10/04/2015,15.25,0.09,-1.1,-0.48,-0.48,-1.12,-0.38
11/04/2015,-34.83,0.24,-1.84,-7.29,-7.28,-1.86,-5.41
12/04/2015,20.98,-0.27,3.16,10.85,10.83,3.28,7.89
13/04/2015,13.36,-0.05,2.52,-0.47,-0.46,2.38,-0.3
14/04/2015,-27.73,0.04,-1.54,-2.77,-2.77,-1.55,-1.92
15/04/2015,4.61,0.01,-0.98,-1.15,-1.15,-0.84,-1.05
16/04/2015,25.35,0.33,-1.8,0.27,0.27,-1.87,0.24
17/04/2015,-17.78,-0.53,0.25,-1.17,-1.17,0.29,-0.87
18/04/2015,-9.26,-0.16,2.92,2.31,2.31,2.85,1.91
19/04/2015,8.7,-0.03,-0.38,0.44,0.44,-0.48,0.34
20/04/2015,-10.65,0.62,-3.71,-6,-6,-3.57,-4.71
21/04/2015,9.71,0.49,-1.2,-1.19,-1.18,-1.47,0.05
22/04/2015,0.83,-0.76,6.61,9.88,9.86,6.95,5.83
23/04/2015,0.08,0.11,-2.17,-1.67,-1.66,-2.04,-0.89
24/04/2015,3.86,0.01,-0.45,-4.14,-4.14,-0.79,-2.34
25/04/2015,8.45,-0.86,3.3,9.26,9.26,3.5,6.61
26/04/2015,-27.41,0.8,-3.44,-9.09,-9.09,-3.5,-7.22
27/04/2015,13.63,0.5,-5.38,-4.96,-4.96,-5.26,-3.2
28/04/2015,11.2,-0.55,4.32,8.11,8.11,4.15,5.75
29/04/2015,-18.5,-0.02,1.05,-1.74,-1.74,0.85,-1.21
30/04/2015,7.58,0.33,0.6,-1.1,-1.1,1.01,-0.56
01/05/2015,1.1,0.31,-1.72,-0.19,-0.18,-1.9,-0.05
02/05/2015,0.01,-0.31,3.26,1.69,1.67,2.06,0.86
03/05/2015,0,-0.12,-0.51,2.15,2.16,0.58,1.34
04/05/2015,0,0.23,-1.18,0.84,0.84,0.12,0.57
05/05/2015,0,-0.34,-0.33,-2.74,-2.74,-1.44,-1.66
06/05/2015,0,-0.28,0.29,-0.5,-0.5,-0.06,-0.3
07/05/2015,0,0.15,0.96,-0.59,-0.59,0.75,-0.44
08/05/2015,0,0.07,0.4,1.32,1.32,0.1,0.97
09/05/2015,0,0.07,-1.36,2.06,2.06,0.45,1.53
10/05/2015,0.42,0.04,0.08,-1.74,-1.74,-0.91,-1.27
11/05/2015,-0.74,1.42E-14,-1.55,-0.18,-0.18,-1.16,-0.09
12/05/2015,1.34,0.23,-0.41,-0.08,-0.08,-0.84,-0.12
13/05/2015,-2.13,-0.22,0.49,-5.9,-5.9,0.36,-4.75
14/05/2015,2.34,-0.09,1.27,7.46,7.46,1.59,6
15/05/2015,4.47,-0.01,0.54,1.36,1.36,0.32,1.17
16/05/2015,-9.46,0.04,-1.06,-3.57,-3.57,-1.05,-2.96
17/05/2015,4.13,0.06,1.03,0.49,0.49,1.04,0.48
18/05/2015,-1.88,-0.06,-0.45,-1.39,-1.39,-0.73,-1.31
19/05/2015,1.59,-0.34,0.78,0.29,0.29,0.51,0.34
20/05/2015,5,0.05,-1.1,1.59,1.59,-0.29,1.48
21/05/2015,-11.74,0.51,-3.83,-3.97,-3.97,-3.35,-3.56
22/05/2015,6.12,0.3,0.01,-2.77,-2.77,-0.82,-1.48
23/05/2015,0.54,-0.33,6.93,9.34,9.34,7.06,6.35
24/05/2015,6.17,-0.4,-1.44,0.31,0.31,-1.48,0.9
25/05/2015,-3.18,0.16,-2.2,-2.33,-2.33,-2.25,-1.89
26/05/2015,-6.76,0.03,0.66,-1.19,-1.19,0.73,-0.95
27/05/2015,14.43,0.06,0.45,-0.34,-0.34,0.4,-0.3
28/05/2015,5.41,-0.11,-0.36,0.06,0.06,-0.26,0.06
29/05/2015,-45.67,0.02,-0.18,-1.41,-1.41,-0.22,-1.38
30/05/2015,27.61,-0.08,0.36,0.43,0.43,0.13,0.54
31/05/2015,13.48,-0.01,-0.28,2.08,2.08,0.13,1.81
01/06/2015,-17.41,0.16,-0.6,-1.78,-1.78,-1.13,-1.61
02/06/2015,0.44,-0.18,-0.26,-0.22,-0.22,0.43,-0.18
03/06/2015,4.98,0.04,0.15,-0.27,-0.27,-0.34,-0.16
04/06/2015,0.43,0.29,1.3,1.33,1.33,1.43,1.06
05/06/2015,0.04,-0.08,0.72,0.88,0.88,0.59,0.75
06/06/2015,0.01,-0.28,-1.07,-0.26,-0.26,-0.79,-0.15
07/06/2015,0.38,0.3,0.4,-0.84,-0.84,0.35,-0.73
08/06/2015,-0.49,-0.11,-0.57,1.27,1.27,-0.84,1.15
09/06/2015,7.79,-0.28,-2.19,0.21,0.21,-1.9,0.36
10/06/2015,-11.85,0.3,2.82,-2.89,-2.89,2.77,-2.95
11/06/2015,3.98,0.2,-1.72,2.14,2.14,-1.75,2.06
12/06/2015,4.45,0.1,1.03,-0.97,-0.97,0.92,-0.95
13/06/2015,-6.45,-0.18,0.78,0,0,0.89,0.07
14/06/2015,-3.25,-0.15,0.03,0.45,0.45,-0.17,0.44
15/06/2015,5.82,0.02,0.03,-0.4,-0.4,-0.05,-0.38
16/06/2015,-0.51,0.06,-0.32,-0.8,-0.8,-0.36,-0.79
17/06/2015,0.7,-0.15,-0.63,2.84,2.84,0.1,2.82
18/06/2015,-1,0.03,-0.65,-1.81,-1.81,-0.88,-1.84
19/06/2015,1.06,-0.02,-0.13,0.14,0.14,-0.27,0.17
20/06/2015,0.27,0.06,-0.34,0.43,0.43,-0.51,0.46
21/06/2015,-2.25,0.14,1.97,-1.09,-1.09,2.1,-1.18
22/06/2015,0.93,-0.04,0.18,-0.58,-0.58,-0.39,-0.55
23/06/2015,1.56,-0.06,-1.79,2.72,2.72,-0.99,2.82
24/06/2015,5.07,-0.08,0.2,-1.04,-1.04,-0.15,-1.04
25/06/2015,-10.53,-0.06,0.77,-2.14,-2.14,1.06,-2.26
26/06/2015,5.2,-0.13,-1.55,1.89,1.89,-1.62,1.89
27/06/2015,1.94,0.05,0.2,-0.11,-0.11,0.02,-0.02
28/06/2015,-7.84,0.37,0.11,-5.33,-5.33,-0.25,-5.07
29/06/2015,3.42,-0.12,1.72,5.12,5.12,2.02,4.77
30/06/2015,5.83,0.05,-1.41,4.32,4.32,-0.81,3.99
01/07/2015,12.88,-0.01,1.42,-4.02,-4.02,0.97,-3.64
02/07/2015,-36.41,-0.2,-1.34,-0.8,-0.8,-1.51,-0.83
03/07/2015,24.63,0.08,1.13,0.03,0.03,1.27,0.06
04/07/2015,9.87,0.18,-1.77,0.9,0.9,-1.82,0.87
05/07/2015,-29.16,0.09,-0.01,-1.47,-1.47,0.08,-1.51
06/07/2015,5.82,-0.24,3.3,1.12,1.12,3.02,1.19
07/07/2015,7.98,0.04,-1.2,0.1,0.1,-0.83,0.08
08/07/2015,0.06,-0.02,-3.55E-15,-0.92,-0.92,-0.24,-0.9
09/07/2015,0.46,-0.04,0.01,1.31,1.31,0.04,1.31
10/07/2015,3.25,0.04,-1.23,-0.01,-0.01,-1.26,0
11/07/2015,-7.45,-0.02,0.48,-0.45,-0.45,0.64,-0.46
12/07/2015,4.67,-0.3,-0.28,0.21,0.21,-0.13,0.28
13/07/2015,-0.98,-0.1,0.7,-0.24,-0.24,0.4,-0.24
14/07/2015,1.88,0.21,-1.18,0.14,0.14,-1.05,0.12
15/07/2015,6.27,0.26,0.24,0.09,0.09,0.34,0.08
16/07/2015,-12.96,0.15,0.59,-0.64,-0.64,0.05,-0.73
17/07/2015,4.78,-0.13,1.27,0.02,0.02,1.31,0.04
18/07/2015,-3.97,0.01,-1.36,0.43,0.43,-0.72,0.44
19/07/2015,6.69,-0.16,-0.86,-0.18,-0.18,-0.88,-0.22
20/07/2015,-5.79,-0.21,1.07,-0.11,-0.11,1.01,-0.01
21/07/2015,3.53,0.16,-0.79,1.08,1.08,-1.11,1.17
22/07/2015,2.48,0.29,-0.8,-1.18,-1.18,-0.71,-1.39
23/07/2015,13.54,-0.05,0.27,0.69,0.69,0.27,0.81
24/07/2015,-33.19,-0.2,2.11,-1.13,-1.13,2.23,-1.27
25/07/2015,14.31,-1.42E-14,-0.04,-2.16,-2.16,-0.45,-2.16
26/07/2015,3.05,0.13,-1.52,3.02,3.02,-0.95,3.06
27/07/2015,-0.48,0,0.92,0.23,0.23,0.66,0.28
28/07/2015,1.6,-0.05,-0.05,0.22,0.22,0.05,0.23
29/07/2015,5.76,0.03,-2.55,1.32,1.32,-2.7,1.51
30/07/2015,-14.8,-0.11,2.35,-1.76,-1.76,2.37,-1.9
31/07/2015,5.93,-1.42E-14,-1.35,-5.43,-5.43,-1.17,-5.63
01/08/2015,1.5,0.01,0.58,4.71,4.71,0.47,4.94
02/08/2015,-0.35,-0.02,2.11,-0.27,-0.27,1.81,-0.17
03/08/2015,0.39,0.07,-1.55,-0.11,-0.11,-1.49,-0.19
04/08/2015,0.01,0.24,1.71,1.65,1.65,1.96,1.4
05/08/2015,0.43,-0.13,-2.52,2.84,2.84,-2.02,2.6
06/08/2015,9.51,-0.36,-0.5,-1.71,-1.71,-1.24,-1.22
07/08/2015,-18.61,0.09,1.47,-1.65,-1.65,1.63,-1.68
08/08/2015,17.39,0.24,-0.19,-0.65,-0.65,-0.41,-0.73
09/08/2015,-19.08,0.12,1.31,-1.4,-1.4,1.68,-1.58
10/08/2015,18.76,-0.22,-0.91,2.57,2.57,-1.03,2.78
11/08/2015,-11.46,0.07,-1.94,-0.04,-0.04,-1.83,-0.06
12/08/2015,-2.43,0.13,0.15,-4.41,-4.41,0.14,-4.38
13/08/2015,5.51,-0.13,0.41,1.39,1.39,0.32,1.74
14/08/2015,0.32,0.06,2.02,4.83,4.83,2.03,4
15/08/2015,-0.36,0.05,-1.27,-3.86,-3.86,-1.3,-3.25
16/08/2015,7.3,-0.13,-1.89,4.59,4.59,-2.07,4.11
17/08/2015,2.24,-0.12,1.53,-2.49,-2.49,1.7,-2.17
18/08/2015,-21.22,-0.22,2.97,-0.39,-0.38,3.03,-0.3
19/08/2015,12.62,0.36,-3.45,-0.17,-0.19,-3.57,-0.27
20/08/2015,3.28,0.02,1.28,0.08,0.09,1.22,0.12
21/08/2015,-12.87,0.07,0.55,-1.33,-1.33,0.83,-1.47
22/08/2015,12.4,-0.17,0.41,1.17,1.17,-0.32,1.38
23/08/2015,-7.28,-0.07,-1.84,-0.34,-0.34,-0.9,-0.56
24/08/2015,1.38,0.05,0.06,0.28,0.28,0.13,0.42
25/08/2015,2.14,0.13,-3.8,-7.19,-7.19,-4.19,-6.21
26/08/2015,0.02,-0.03,3.31,6.21,6.22,3.33,5.43
27/08/2015,0,-0.08,3.77,3.11,3.09,3.71,2.23
28/08/2015,1.03,0.19,-0.79,1.2,1.21,-0.81,1.28
29/08/2015,3.15,0.05,-2.7,-2.49,-2.49,-2.78,-2.02
30/08/2015,-3.29,-0.32,-0.55,-1.45,-1.45,-0.43,-1.32
31/08/2015,-6.89,0.14,2.61,-0.15,-0.15,2.64,-0.12
01/09/2015,5.9,1.42E-14,0.63,0.83,0.83,0.43,0.77
02/09/2015,0.17,-0.12,-1.82,0.69,0.7,-1.49,0.68
03/09/2015,1.9,-0.15,1.38,-1.18,-1.2,0.43,-1.14
04/09/2015,-3.96,0.27,-1.46,-0.04,-0.03,-0.23,-0.02
05/09/2015,7.83,0.14,-1.08,1.4,1.4,-1.2,1.23
06/09/2015,-11.7,-0.06,0.24,-2.27,-2.27,-0.02,-2.08
07/09/2015,5.85,-0.2,0.51,0.46,0.46,0.51,0.5
08/09/2015,3.15,-0.1,-0.09,2.51,2.51,-0.21,2.25
09/09/2015,1.93,0.12,1.56,-0.81,-0.81,1.41,-0.64
10/09/2015,-7.71,0.01,-4.04,-0.54,-0.54,-3.88,-0.59
11/09/2015,-1.36,0.06,3.22,-2.6,-2.6,3.37,-2.43
12/09/2015,4.61,-0.01,-3.21,-1.72,-1.72,-3.33,-0.93
13/09/2015,-2.81,0.53,-0.53,-1.58,-1.58,-0.54,-0.68
